audit_id,year,application_number,application_kind,drug_brand,drug_generic,openfda_holder,payload_decision_date,payload_class_code,payload_class_description,payload_review_priority,tracked_in,tracked_row_id,tracked_table_date,tracked_table_class,tracked_table_priority,date_agreement,class_agreement,priority_agreement,matched_via,verdict,review_flag,source_url_drugsatfda,source_query_url
F1980-041,1980,NDA018248,NDA,OXYTOCIN,OXYTOCIN,FRESENIUS KABI USA,1980-07-09,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018248,1980-07-09,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018248,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-042,1980,NDA050537,NDA,CLEOCIN,CLINDAMYCIN PHOSPHATE EQ 1% BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,PFIZER,1980-07-09,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050537,1980-07-09,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050537,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-043,1980,NDA018376,NDA,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,DEXTROSE 2.5GM/100ML; SODIUM CHLORIDE 900MG/100ML,B BRAUN,1980-07-11,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018376,1980-07-11,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018376,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-044,1980,NDA018386,NDA,DEXTROSE 10% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,DEXTROSE 10GM/100ML; SODIUM CHLORIDE 200MG/100ML,B BRAUN,1980-07-11,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018386,1980-07-11,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018386,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-045,1980,NDA018069,NDA,VANSIL,OXAMNIQUINE 250MG,PFIZER,1980-07-23,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1980-04,1980-07-23,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018069,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-046,1980,NDA018140,NDA,ATIVAN,LORAZEPAM,HIKMA,1980-07-25,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018140,1980-07-25,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018140,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-047,1980,NDA018249,NDA,SODIUM LACTATE 0.167 MOLAR IN PLASTIC CONTAINER,SODIUM LACTATE 1.87GM/100ML,HOSPIRA,1980-07-25,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018249,1980-07-25,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018249,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-048,1980,NDA018252,NDA,ISOLYTE S IN PLASTIC CONTAINER,MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 37MG/100ML; SODIUM ACETATE 370MG/100ML; SODIUM CHLORIDE 530MG/100ML; SODIUM GLUCONATE 500MG/100ML,B BRAUN,1980-08-05,,,,fda_original_non_nme_decisions.csv,O-NDA018252,1980-08-05,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018252,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-049,1980,NDA018312,NDA,CALDEROL,CALCIFEDIOL 0.02MG,ORGANON USA INC,1980-08-05,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1980-05,1980-08-05,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018312,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-050,1980,NDA018380,NDA,SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/100ML,HOSPIRA,1980-08-05,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018380,1980-08-05,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018380,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-051,1980,NDA050528,NDA,DURICEF,CEFADROXIL/CEFADROXIL HEMIHYDRATE EQ 1GM BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,WARNER CHILCOTT,1980-08-06,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050528,1980-08-06,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050528,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-052,1980,NDA018274,NDA,ISOLYTE S W/ DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 37MG/100ML; SODIUM ACETATE 370MG/100ML; SODIUM CHLORIDE 530MG/100ML; SODIUM GLUCONATE 500MG/100ML,B BRAUN,1980-08-11,,,,fda_original_non_nme_decisions.csv,O-NDA018274,1980-08-11,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018274,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-053,1980,NDA018406,NDA,PHYSIOSOL PH 7.4 IN PLASTIC CONTAINER,MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 37MG/100ML; SODIUM ACETATE 222MG/100ML; SODIUM CHLORIDE 526MG/100ML; SODIUM GLUCONATE 502MG/100ML,HOSPIRA INC,1980-08-25,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018406,1980-08-25,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018406,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-054,1980,NDA017980,NDA,MAZANOR,MAZINDOL 2MG,WYETH AYERST,1980-08-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA017980,1980-08-28,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017980,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-055,1980,NDA050272,NDA,ACHROMYCIN,HYDROCORTISONE 1.5%; TETRACYCLINE HYDROCHLORIDE 1%,LEDERLE,1980-08-29,,,,fda_original_non_nme_decisions.csv,O-NDA050272,1980-08-29,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050272,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-056,1980,NDA018379,NDA,DELFLEX W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE 25.7MG/100ML; DEXTROSE 3.5GM/100ML; MAGNESIUM CHLORIDE 15.2MG/100ML; SODIUM CHLORIDE 567MG/100ML; SODIUM LACTATE 392MG/100ML,FRESENIUS MEDCL,1980-09-03,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018379,1980-09-03,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018379,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-057,1980,NDA018164,NDA,ANAPROX DS,NAPROXEN SODIUM EQ 500MG BASE,ATNAHS PHARMA US,1980-09-04,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018164,1980-09-04,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018164,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-058,1980,NDA018268,NDA,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.075%",DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 75MG/100ML; SODIUM CHLORIDE 200MG/100ML,B BRAUN,1980-09-05,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018268,1980-09-05,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018268,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-059,1980,NDA050527,NDA,DURICEF,CEFADROXIL/CEFADROXIL HEMIHYDRATE EQ 250MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,WARNER CHILCOTT,1980-09-12,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050527,1980-09-12,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050527,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-060,1980,NDA017659,NDA,ALUPENT,METAPROTERENOL SULFATE 5%,BOEHRINGER INGELHEIM,1980-09-18,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA017659,1980-09-18,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017659,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-061,1980,NDA018021,NDA,ASENDIN,AMOXAPINE 50MG,LEDERLE,1980-09-22,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1980-06,1980-09-22,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018021,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-062,1980,NDA018269,NDA,ISOLYTE E W/ DEXTROSE 5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE 35MG/100ML; DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 74MG/100ML; SODIUM ACETATE 640MG/100ML; SODIUM CHLORIDE 500MG/100ML; SODIUM CITRATE 74MG/100ML,B BRAUN,1980-10-03,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018269,1980-10-03,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018269,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-063,1980,NDA018270,NDA,ISOLYTE M W/ DEXTROSE 5% IN PLASTIC CONTAINER,"DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 150MG/100ML; POTASSIUM PHOSPHATE, DIBASIC 130MG/100ML; SODIUM ACETATE 280MG/100ML; SODIUM CHLORIDE 91MG/100ML",B BRAUN,1980-10-03,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018270,1980-10-03,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018270,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-064,1980,NDA018271,NDA,ISOLYTE R W/ DEXTROSE 5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE 37MG/100ML; DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 31MG/100ML; POTASSIUM CHLORIDE 120MG/100ML; SODIUM ACETATE 330MG/100ML; SODIUM CHLORIDE 88MG/100ML,B BRAUN,1980-10-03,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018271,1980-10-03,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018271,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-065,1980,NDA018273,NDA,ISOLYTE H W/ DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 97MG/100ML; SODIUM ACETATE 220MG/100ML; SODIUM CHLORIDE 140MG/100ML,B BRAUN,1980-10-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018273,1980-10-06,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018273,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-066,1980,NDA018238,NDA,MICRO-K,POTASSIUM CHLORIDE 8MEQ **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,NESHER PHARMS,1980-10-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018238,1980-10-17,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018238,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-067,1980,NDA050542,NDA,AMOXIL,AMOXICILLIN 250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,US ANTIBIOTICS,1980-10-21,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050542,1980-10-21,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050542,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-068,1980,NDA018202,NDA,CYTADREN,AMINOGLUTETHIMIDE 250MG,NOVARTIS,1980-10-29,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1980-07,1980-10-29,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018202,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-069,1980,NDA018191,NDA,AFRINOL,PSEUDOEPHEDRINE SULFATE 120MG,SCHERING PLOUGH,1980-10-30,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018191,1980-10-30,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018191,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-070,1980,NDA018101,NDA,SYMMETREL,AMANTADINE HYDROCHLORIDE 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ENDO PHARMS,1980-11-03,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018101,1980-11-03,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018101,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
F1980-071,1980,NDA018261,NDA,PITOCIN,OXYTOCIN,PH HEALTH,1980-11-19,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018261,1980-11-19,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018261,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19800101%20TO%2019801231]&limit=1000&skip=0"
