direction,approval_year,brand,generic,applicant,application,approval_date,compilation_review,compilation_accelerated,reconciliation_status,matched_via,master_decision_id,master_flag,openfda_crosscheck,compilation_source
compilation→master,1989,Toradol,ketorolac tromethamine,Syntex,NDA19698,1989-11-30,Priority,N/A,MATCHED,appl NDA19698,D1140,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1989,Zefazone,cefmetazole sodium,Upjohn,NDA50637,1989-12-11,Standard,N/A,MATCHED,appl NDA50637,D1143,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1989,Zoladex,goserelin acetate,ICI,NDA19726,1989-12-29,Standard,N/A,MATCHED,appl NDA19726,D1151,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Actimmune,interferon gamma-1b,Genentech,BLA103348,1990-12-20,Priority,N/A,MATCHED,appl BLA103348,D1167,COMPILATION_ONLY,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Adagen,pegademase bovine,Enzon,BLA19818,1990-03-21,Priority,N/A,MATCHED,appl BLA19818,D1154,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Arduan,pipecuronium bromide,Organon,NDA19638,1990-06-26,Standard,N/A,MATCHED,appl NDA19638,D1158,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Cardiolite,technetium Tc-99m sestamibi,DuPont,NDA19785,1990-12-21,Standard,N/A,MATCHED,appl NDA19785,D1169,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Cardiotec,technetium Tc-99m teboroxime,Squibb,NDA19928,1990-12-19,Priority,N/A,MATCHED,appl NDA19928,D1166,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Cardura,doxazosin mesylate,Pfizer,NDA19668,1990-11-02,Standard,N/A,MATCHED,appl NDA19668,D1162,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Cutivate,fluticasone propionate,Glaxo,NDA19957,1990-12-14,Standard,N/A,MATCHED,appl NDA19957,D1164,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Diflucan,fluconazole,Pfizer,NDA19949;NDA19950,1990-01-29,Priority,N/A,MATCHED,appl NDA19949,D1152,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Dipentum,olsalazine sodium,Pharmacia,NDA19715,1990-07-31,Priority,N/A,MATCHED,appl NDA19715,D1159,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Dynacirc,isradipine,Sandoz,NDA19546,1990-12-20,Standard,N/A,MATCHED,appl NDA19546,D1168,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Ergamisol,levamisole hydrochloride,Janssen,NDA20035,1990-06-18,Priority,N/A,MATCHED,appl NDA20035,D1156,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Ethmozine,moricizine hydrochloride,DuPont,NDA19753,1990-06-19,Priority,N/A,MATCHED,appl NDA19753,D1157,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Exosurf,"colfosceril palmitate, cetyl alcohol, tyloxapol",Burroughs Wellcome,NDA20044,1990-08-02,Priority,N/A,MATCHED,appl NDA20044,D1160,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Floxin,ofloxacin,RW Johnson,NDA19735,1990-12-28,Standard,N/A,MATCHED,appl NDA19735,D1172,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Geref,sermorelin acetate,Serono,NDA19863,1990-12-28,Standard,N/A,MATCHED,appl NDA19863,D1173,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Hexalen,altretamine,US Bioscience,NDA19926,1990-12-26,Priority,N/A,MATCHED,appl NDA19926,D1170,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Idamycin,idarubicin hydrochloride,Adria,NDA50661,1990-09-27,Priority,N/A,MATCHED,appl NDA50661,D1161,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Ornidyl,eflornithine hydrochloride,Marion Merrell Dow,NDA19879,1990-11-28,Priority,N/A,MATCHED,appl NDA19879,D1163,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,ProSom,estazolam,Abbott Laboratories,NDA19080,1990-12-26,Standard,N/A,MATCHED,appl NDA19080,D1171,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Rev-Eyes,dapiprazole hydrochloride,Angelini,NDA19849,1990-12-31,Priority,N/A,MATCHED,appl NDA19849,D1175,COMPILATION_ONLY,MATCH_VIA_GENERIC,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Synarel,nafarelin acetate,Syntex,NDA19886,1990-02-13,Standard,N/A,MATCHED,appl NDA19886,D1153,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,TechneScan MAG3,technetium Tc-99m mertiatide,Mallinckrodt,NDA19882,1990-06-15,Standard,N/A,MATCHED,appl NDA19882,D1155,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Ultravate,halobetasol propionate,Bristol-Myers Squibb,NDA19968,1990-12-17,Standard,N/A,MATCHED,appl NDA19968,D1165,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1990,Vascor,bepridil hydrochloride,McNeil Laboratories,NDA19002,1990-12-28,Priority,N/A,MATCHED,appl NDA19002,D1174,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Accupril,quinapril hydrochloride,Parke-Davis,NDA19885,1991-11-19,Standard,N/A,MATCHED,appl NDA19885,D1198,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Altace,ramipril,Hoechst-Roussel,NDA19901,1991-01-28,Standard,N/A,MATCHED,appl NDA19901,D1178,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Aredia,pamidronate disodium,Ciba-Geigy,NDA20036,1991-10-31,Priority,N/A,MATCHED,appl NDA20036,D1193,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Biaxin,clarithromycin,Abbott Laboratories,NDA50662,1991-10-31,Priority,N/A,MATCHED,appl NDA50662,D1194,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Cefzil,cefprozil,Bristol-Myers Squibb,NDA50664;NDA50665,1991-12-23,Standard,N/A,MATCHED,appl NDA50664,D1200,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Ceredase,alglucerase,Genzyme,NDA20057,1991-04-05,Priority,N/A,MATCHED,appl NDA20057,D1184,COMPILATION_ONLY,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Chemet,succimer,McNeil,NDA19998,1991-01-30,Priority,N/A,MATCHED,appl NDA19998,D1179,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Fludara,fludarabine phosphate,Berlex,NDA20038,1991-04-18,Priority,N/A,MATCHED,appl NDA20038,D1185,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Foscavir,foscarnet sodium,Astra,NDA20068,1991-09-27,Priority,N/A,MATCHED,appl NDA20068,D1190,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Ganite,gallium nitrate,Fujisawa,NDA19961,1991-01-17,Priority,N/A,MATCHED,appl NDA19961,D1177,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Ismo,isosorbide mononitrate,Wyeth,NDA19091,1991-12-30,Standard,N/A,MATCHED,appl NDA19091,D1204,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Leukine,sargramostim,Immunex,BLA103362,1991-03-05,Priority,N/A,MATCHED,appl BLA103362,D1182,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Lodine,etodolac,Wyeth-Ayerst,NDA18922,1991-01-31,Standard,N/A,MATCHED,appl NDA18922,D1180,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Lorabid,loracarbef,Eli Lilly,NDA50667;NDA50668,1991-12-31,Standard,N/A,MATCHED,appl NDA50667,D1206,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Lotensin,benazepril hydrochloride,Ciba,NDA19851,1991-06-25,Standard,N/A,MATCHED,appl NDA19851,D1187,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Monopril,fosinopril sodium,Bristol-Myers Squibb,NDA19915,1991-05-16,Standard,N/A,MATCHED,appl NDA19915,D1186,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Neupogen,filgrastim,Amgen,BLA103353,1991-02-20,Priority,N/A,MATCHED,appl BLA103353,D1181,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Nipent,pentostatin,Parke-Davis,NDA20122,1991-10-11,Priority,N/A,MATCHED,appl NDA20122,D1192,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Nuromax,doxacurium chloride,Burroughs Wellcome,NDA19946,1991-03-07,Standard,N/A,MATCHED,appl NDA19946,D1183,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Penetrex,enoxacin,Warner-Lambert,NDA19616,1991-12-31,Standard,N/A,MATCHED,appl NDA19616,D1207,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Plendil,felodipine,Merck Sharp & Dohme,NDA19834,1991-07-25,Standard,N/A,MATCHED,appl NDA19834,D1189,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Pravachol,pravastatin sodium,Bristol-Myers Squibb,NDA19898,1991-10-31,Standard,N/A,MATCHED,appl NDA19898,D1195,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Relafen,nabumetone,SmithKline Beecham,NDA19583,1991-12-24,Standard,N/A,MATCHED,appl NDA19583,D1202,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Romazicon,flumazenil,Roche,NDA20073,1991-12-20,Priority,N/A,MATCHED,appl NDA20073,D1199,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Supprelin,histrelin acetate,Johnson & Johnson,NDA19836,1991-12-24,Priority,N/A,MATCHED,appl NDA19836,D1203,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Survanta,beractant,Ross,BLA20032,1991-07-01,Standard,N/A,MATCHED,appl BLA20032,D1188,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Ticlid,ticlopidine hydrochloride,Syntex,NDA19979,1991-10-31,Priority,N/A,MATCHED,appl NDA19979,D1196,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Videx,didanosine,Bristol-Myers Squibb,NDA20154;NDA20155;NDA20156,1991-10-09,Priority,N/A,MATCHED,appl NDA20154,D1191,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Zithromax,azithromycin,Pfizer,NDA50670,1991-11-01,Priority,N/A,MATCHED,appl NDA50670,D1197,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Zocor,simvastatin,Merck Sharp & Dohme,NDA19766,1991-12-23,Standard,N/A,MATCHED,appl NDA19766,D1201,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Zofran,ondansetron hydrochloride,Glaxo,NDA20007,1991-01-04,Priority,N/A,MATCHED,appl NDA20007,D1176,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1991,Zoloft,sertraline hydrochloride,Pfizer,NDA19839,1991-12-30,Standard,N/A,MATCHED,appl NDA19839,D1205,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Actinex,masoprocol,Block,NDA19940,1992-09-04,Standard,No,MATCHED,appl NDA19940,D1219,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Ambien,zolpidem tartrate,Lorex,NDA19908,1992-12-16,Standard,No,MATCHED,appl NDA19908,D1227,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Betapace,sotalol hydrochloride,Bristol-Myers Squibb,NDA19865,1992-10-30,Priority,No,MATCHED,appl NDA19865,D1223,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Daypro,oxaprozin,Searle,NDA18841,1992-10-29,Standard,No,MATCHED,appl NDA18841,D1222,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Desogen,"desogestrel, ethinyl estradiol",Organon,NDA20071,1992-12-10,Standard,No,MATCHED,appl NDA20071,D1226,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Halfan,halofantrine hydrochloride,SmithKline Beecham,NDA20250,1992-07-24,Priority,No,MATCHED,appl NDA20250,D1215,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Hivid,zalcitabine,Roche,NDA20199,1992-06-19,Priority,Yes,MATCHED,appl NDA20199,D1212,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Imitrex,sumatriptan succinate,Glaxo,NDA20080,1992-12-28,Priority,No,MATCHED,appl NDA20080,D1229,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Indiclor,indium In 111 chloride,Amersham,NDA19862,1992-12-29,Standard,No,MATCHED,appl NDA19862,D1230,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Lamisil,terbinafine hydrochloride,Sandoz,NDA20192,1992-12-30,Standard,No,MATCHED,appl NDA20192,D1234,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Manoplax,flosequinan,Boots,NDA19960,1992-12-30,Standard,No,MATCHED,appl NDA19960,D1235,COMPILATION_ONLY,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Maxaquin,lomefloxacin hydrochloride,Searle,NDA20013,1992-02-21,Standard,N/A,MATCHED,appl NDA20013,D1210,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Mepron,atovaquone,Burroughs Wellcome,NDA20259,1992-11-25,Priority,No,MATCHED,appl NDA20259,D1225,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Mivacron,mivacurium chloride,Burroughs Wellcome,NDA20098,1992-01-22,Priority,N/A,MATCHED,appl NDA20098,D1208,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Mycobutin,rifabutin,Adria,NDA50689,1992-12-23,Priority,No,MATCHED,appl NDA50689,D1228,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Norvasc,amlodipine besylate,Pfizer,NDA19787,1992-07-31,Standard,No,MATCHED,appl NDA19787,D1216,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Omniflox,temafloxacin hydrochloride,Abbott Laboratories,NDA20043,1992-01-30,Standard,N/A,MATCHED,appl NDA20043,D1209,COMPILATION_ONLY,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,OncoScint,satumomab pendetide,Cytogen,BLA103336,1992-12-29,Standard,No,MATCHED,appl BLA103336,D1231,COMPILATION_ONLY,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Paxil,paroxetine hydrochloride,SmithKline Beecham,NDA20031,1992-12-29,Standard,No,MATCHED,appl NDA20031,D1232,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,ProHance,gadoteridol,Squibb,NDA20131,1992-11-16,Standard,No,MATCHED,appl NDA20131,D1224,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Proleukin,aldesleukin,Chiron,BLA103293,1992-05-05,Standard,No,MATCHED,appl BLA103293,D1211,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Proscar,finasteride,Merck Sharp & Dohme,NDA20180,1992-06-19,Priority,No,MATCHED,appl NDA20180,D1213,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Sporanox,itraconazole,Janssen,NDA20083,1992-09-11,Priority,No,MATCHED,appl NDA20083,D1220,COMPILATION_ONLY,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Suprane,desflurane,Anaquest,NDA20118,1992-09-18,Standard,No,MATCHED,appl NDA20118,D1221,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Taxol,paclitaxel,Bristol-Myers Squibb,NDA20262,1992-12-29,Priority,No,MATCHED,appl NDA20262,D1233,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Tilade,nedocromil sodium,Fisons,NDA19660,1992-12-30,Standard,No,MATCHED,appl NDA19660,D1236,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Vantin,cefpodoxime proxetil,Upjohn,NDA50674;NDA50675,1992-08-07,Standard,No,MATCHED,appl NDA50674,D1218,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Vumon,teniposide,Bristol-Myers Squibb,NDA20119,1992-07-14,Priority,No,MATCHED,appl NDA20119,D1214,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1992,Zebeta,bisoprolol fumarate,Lederle,NDA19982,1992-07-31,Standard,No,MATCHED,appl NDA19982,D1217,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Aceon,perindopril erbumine,RW Johnson Pharmaceutical Development,NDA20184,1993-12-30,Standard,No,MATCHED,appl NDA20184,D1259,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Alomide,lodoxamide tromethamine,Alcon,NDA20191,1993-09-23,Standard,No,MATCHED,appl NDA20191,D1250,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Betaseron,interferon beta-1b,Chiron,BLA103471,1993-07-23,Priority,Yes,MATCHED,appl BLA103471,D1243,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Claritin,loratadine,Schering,NDA19658,1993-04-12,Standard,No,MATCHED,appl NDA19658,D1240,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Cognex,tacrine hydrochloride,Parke-Davis,NDA20070,1993-09-09,Priority,No,MATCHED,appl NDA20070,D1248,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,1993,Demadex,torsemide,Boehringer Mannheim,NDA20136;NDA20137,1993-08-23,Standard,No,MATCHED,appl NDA20136,D1247,COMPILATION_ONLY,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
