row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1965-32,1965,NDA014242,NDA,1965-12-17,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,UCB INC,DEXACORT,DEXAMETHASONE SODIUM PHOSPHATE EQ 0.1MG PHOSPHATE/INH,AEROSOL; NASAL,1,Discontinued,DEXAMETHASONE SODIUM PHOSPHATE first 1959-08-26 on NDA011983,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014242,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014242%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-01,1966,NDA016199,NDA,1966-01-12,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,ANI PHARMS,CORTENEMA,HYDROCORTISONE 100MG/60ML,ENEMA; RECTAL,1,Prescription,HYDROCORTISONE first 1952-08-05 on NDA008506,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016199,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016199%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-02,1966,NDA012429,NDA,1966-01-18,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),WAYLIS THERAP,Thioguanine,THIOGUANINE 40MG,TABLET; ORAL,1,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-01,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=012429,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012429%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-03,1966,NDA050314,NDA,1966-02-07,,,,FALSE,NOT PUBLISHED (blank class),APOTHECON,FUNGIZONE,AMPHOTERICIN B 3%,CREAM; TOPICAL,1,Discontinued,AMPHOTERICIN B first 1965-10-13 on NDA050313,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050314,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050314%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-04,1966,NDA016029,NDA,1966-03-23,TYPE 1/4,Type 1 - New Molecular Entity and Type 4 - New Combination,STANDARD,TRUE,NME + new combination (Type 1/4),GD SEARLE LLC,Ovulen-21,ETHYNODIOL DIACETATE 1MG; MESTRANOL 0.1MG,TABLET; ORAL-21,2,Discontinued,MESTRANOL first 1961-03-09 on NDA010976,adjudicated earlier appearance (combination component or same-ingredient sibling application); see the decision row notes,PRE1980-1966-02,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016029,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016029%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-05,1966,NDA016000,NDA,1966-07-01,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),BAYER HLTHCARE,Sulla,SULFAMETER 500MG,TABLET; ORAL,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-03,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016000,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016000%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-06,1966,NDA016245,NDA,1966-07-01,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ABBOTT,Vercyte,PIPOBROMAN 10MG,TABLET; ORAL,2,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-04,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016245,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016245%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-07,1966,NDA016273,NDA,1966-07-01,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),VALIDUS PHARMS,Lasix,FUROSEMIDE 20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,3,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-05,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016273,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016273%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-08,1966,NDA015500,NDA,1966-07-18,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),PHARMACIA AND UPJOHN,Tolinase,TOLAZAMIDE 250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,3,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-06,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=015500,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015500%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-09,1966,NDA014740,NDA,1966-07-28,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,Type 4 - New Combination,ROCHE,MENRIUM 10-4,"CHLORDIAZEPOXIDE 10MG; ESTROGENS, ESTERIFIED 0.4MG",TABLET; ORAL,3,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014740,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014740%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-10,1966,NDA016084,NDA,1966-08-19,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),CASPER PHARMA LLC,Zyloprim,ALLOPURINOL 200MG,TABLET; ORAL,3,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1966-07,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016084,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016084%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-11,1966,NDA016087,NDA,1966-08-24,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ROCHE,VALIUM,DIAZEPAM 5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,DIAZEPAM first 1963-11-15 on NDA013263,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016087,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016087%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-12,1966,NDA012750,NDA,1966-09-01,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,Type 4 - New Combination,BAUSCH,LIBRAX,CHLORDIAZEPOXIDE HYDROCHLORIDE 5MG; CLIDINIUM BROMIDE 2.5MG,CAPSULE; ORAL,1,Prescription,CHLORDIAZEPOXIDE HYDROCHLORIDE first 1960-02-24 on NDA012249,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=012750,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012750%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-13,1966,NDA012154,NDA,1966-10-05,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,HOSPIRA,UREAPHIL,UREA 40GM/VIAL,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=012154,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012154%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-14,1966,NDA016144,NDA,1966-10-12,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ALLERGAN,ETHAMIDE,ETHOXZOLAMIDE 125MG,TABLET; ORAL,1,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016144,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016144%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-15,1966,NDA050238,NDA,1966-12-14,,,,FALSE,NOT PUBLISHED (blank class),BAYER PHARMS,NEO-CORT-DOME,"ACETIC ACID, GLACIAL 2%; HYDROCORTISONE 1%; NEOMYCIN SULFATE EQ 0.35% BASE",SUSPENSION/DROPS; OTIC,1,Discontinued,3 ingredients first seen earlier (earliest 1960-05-17 on NDA012179),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050238,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050238%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1966-16,1966,NDA050072,NDA,1966-12-29,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),WYETH AYERST,PENBRITIN-S,AMPICILLIN SODIUM EQ 4GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,6,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050072,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050072%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1967-01,1967,NDA016092,NDA,1967-01-10,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),BAUSCH,Edecrin,ETHACRYNIC ACID 25MG,TABLET; ORAL,2,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1967-01,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016092,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016092%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1967-02,1967,NDA016093,NDA,1967-01-10,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,BAUSCH,EDECRIN,ETHACRYNATE SODIUM EQ 50MG BASE/VIAL,INJECTABLE; INJECTION,1,Prescription,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016093,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016093%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1967-03,1967,NDA016249,NDA,1967-01-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SOLVAY,TRANMEP,MEPROBAMATE 400MG,TABLET; ORAL,1,Discontinued,MEPROBAMATE first 1955-04-28 on NDA009698,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016249,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016249%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
