row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1979-24,1979,NDA018074,NDA,1979-04-16,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ACERTIS PHARMS,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE 105MG,"CAPSULE, EXTENDED RELEASE; ORAL",1,Prescription,first-in-payloads,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018074,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018074%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-25,1979,NDA018027,NDA,1979-04-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ANI PHARMS,LITHOBID,LITHIUM CARBONATE 300MG,"TABLET, EXTENDED RELEASE; ORAL",1,Prescription,LITHIUM CARBONATE first 1970-04-06 on NDA016782,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018027,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018027%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-26,1979,NDA018024,NDA,1979-05-15,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),PH HEALTH,Nubain,NALBUPHINE HYDROCHLORIDE 200MG/10ML (20MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SOLUTION; INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",5,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-04,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018024,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018024%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-27,1979,NDA018203,NDA,1979-05-16,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),ABBOTT,Liposyn 10%,SAFFLOWER OIL 10% (10GM/100ML),INJECTABLE; INJECTION,1,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-05,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018203,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018203%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-28,1979,NDA018184,NDA,1979-06-08,,,,FALSE,NOT PUBLISHED (blank class),B BRAUN,SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,1,Discontinued,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018184,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018184%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-29,1979,NDA050519,NDA,1979-06-11,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,LILLY,NEBCIN,TOBRAMYCIN SULFATE EQ 1.2GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,TOBRAMYCIN SULFATE first 1975-06-11 on NDA050477,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050519,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050519%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-30,1979,NDA016792,NDA,1979-06-12,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),TEVA WOMENS,Surmontil,TRIMIPRAMINE MALEATE EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CAPSULE; ORAL,3,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-06,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016792,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016792%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-31,1979,NDA018031,NDA,1979-06-15,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,Type 4 - New Combination,WYETH PHARMS INC,INDERIDE-40/25,HYDROCHLOROTHIAZIDE 25MG; PROPRANOLOL HYDROCHLORIDE 40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,2,Discontinued,2 ingredients first seen earlier (earliest 1965-12-02 on NDA016042),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018031,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018031%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-32,1979,NDA018186,NDA,1979-06-15,,,,FALSE,NOT PUBLISHED (blank class),B BRAUN,SODIUM LACTATE 0.167 MOLAR IN PLASTIC CONTAINER,SODIUM LACTATE 1.87GM/100ML,INJECTABLE; INJECTION,1,Discontinued,SODIUM LACTATE first 1971-03-22 on NDA016679,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018186,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018186%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-33,1979,NDA017884,NDA,1979-06-20,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SANOFI AVENTIS US,CHRONULAC,LACTULOSE 10GM/15ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SOLUTION; ORAL,1,Discontinued,LACTULOSE first 1976-03-25 on NDA017657,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017884,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017884%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-34,1979,NDA018141,NDA,1979-06-26,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,GE HEALTHCARE,TECHNETIUM TC 99M MPI MDP,TECHNETIUM TC-99M MEDRONATE KIT N/A,INJECTABLE; INJECTION,2,Discontinued,TECHNETIUM TC-99M MEDRONATE KIT first 1977-12-16 on NDA017972,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018141,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018141%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-35,1979,NDA018229,NDA,1979-06-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,DEXTROSE 10% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,DEXTROSE 10GM/100ML; SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,1,Discontinued,2 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018229,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018229%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-36,1979,NDA018206,NDA,1979-07-26,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,CADENCE HEALTH,LO/OVRAL FE,"ETHINYL ESTRADIOL 0.03MG,0.3MG; LEVONORGESTREL 75MG; FERROUS FUMARATE",TABLET; ORAL,1,Prescription,2 ingredients first seen earlier (earliest 1968-04-16 on NDA016672),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018206,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018206%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-37,1979,NDA018156,NDA,1979-08-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,RINGER'S IN PLASTIC CONTAINER,CALCIUM CHLORIDE 33MG/100ML; POTASSIUM CHLORIDE 30MG/100ML; SODIUM CHLORIDE 860MG/100ML,SOLUTION; IRRIGATION,1,Prescription,3 ingredients first seen earlier (earliest 1971-03-22 on NDA016679),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018156,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018156%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-38,1979,NDA018161,NDA,1979-08-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,ACETIC ACID 0.25% IN PLASTIC CONTAINER,"ACETIC ACID, GLACIAL 250MG/100ML","SOLUTION; IRRIGATION, URETHRAL",1,Prescription,"ACETIC ACID, GLACIAL 250MG/100ML first 1976-06-02 on NDA017656",non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018161,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018161%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-39,1979,NDA018096,NDA,1979-08-17,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,HOSPIRA,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,DEXTROSE 2.5GM/100ML; SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,1,Discontinued,2 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018096,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018096%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-40,1979,NDA017521,NDA,1979-08-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 70% IN PLASTIC CONTAINER,DEXTROSE 70GM/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,6,Discontinued,DEXTROSE first 1970-12-08 on NDA016689,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017521,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017521%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-41,1979,NDA018080,NDA,1979-08-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,OTSUKA ICU MEDCL,DEXTROSE 10% IN PLASTIC CONTAINER,DEXTROSE 10GM/100ML,INJECTABLE; INJECTION,1,Prescription,DEXTROSE first 1970-12-08 on NDA016689,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018080,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018080%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-42,1979,NDA018256,NDA,1979-08-28,,,,FALSE,NOT PUBLISHED (blank class),B BRAUN,DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER,CALCIUM CHLORIDE 33MG/100ML; DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 30MG/100ML; SODIUM CHLORIDE 860MG/100ML,INJECTABLE; INJECTION,1,Discontinued,4 ingredients first seen earlier (earliest 1971-03-22 on NDA016679),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018256,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018256%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-43,1979,NDA018124,NDA,1979-08-29,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SUN PHARM INDS INC,CIS-MDP,TECHNETIUM TC-99M MEDRONATE KIT N/A,INJECTABLE; INJECTION,1,Prescription,TECHNETIUM TC-99M MEDRONATE KIT first 1977-12-16 on NDA017972,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018124,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018124%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-44,1979,NDA050509,NDA,1979-09-13,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,WYETH AYERST,CYCLAPEN-W,CYCLACILLIN 250MG,TABLET; ORAL,2,Discontinued,first-in-payloads,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050509,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050509%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-45,1979,NDA050508,NDA,1979-09-14,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),WYETH AYERST,Cyclapen-W,CYCLACILLIN 125MG/5ML,FOR SUSPENSION; ORAL,3,Discontinued,CYCLACILLIN first 1979-09-13 on NDA050509,"cyclacillin first appears one day earlier on sibling tablet NDA050509 (Type 3) - flagged inversion, counted once",PRE1980-1979-07,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050508,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050508%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-46,1979,NDA018264,NDA,1979-09-19,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,PH HEALTH,DANTRIUM,DANTROLENE SODIUM 20MG/VIAL,INJECTABLE; INJECTION,1,Prescription,DANTROLENE SODIUM first 1974-01-15 on NDA017443,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018264,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018264%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-47,1979,NDA050505,NDA,1979-10-01,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SCHERING,GARAMYCIN,GENTAMICIN SULFATE EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INTRATHECAL,1,Discontinued,GENTAMICIN SULFATE first 1970-06-19 on NDA050039,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050505,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050505%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-48,1979,NDA017871,NDA,1979-10-03,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),BAUSCH,Demser,METYROSINE 250MG,CAPSULE; ORAL,1,Prescription,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-08,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017871,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017871%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-49,1979,NDA018116,NDA,1979-10-18,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),ASTELLAS,Cyclocort,AMCINONIDE 0.025% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CREAM; TOPICAL,2,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-09,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018116,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018116%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-50,1979,NDA018154,NDA,1979-10-18,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),PFIZER,Loniten,MINOXIDIL 10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,2,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-10,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018154,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018154%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-51,1979,NDA018150,NDA,1979-10-23,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,CURIUM,THALLOUS CHLORIDE TL 201,THALLOUS CHLORIDE TL-201 1mCi/ML,INJECTABLE; INJECTION,1,Prescription,THALLOUS CHLORIDE TL-201 first 1977-12-16 on NDA017806,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018150,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018150%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-52,1979,NDA018039,NDA,1979-10-26,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ACTAVIS LABS UT INC,LOXITANE IM,LOXAPINE HYDROCHLORIDE EQ 50MG BASE/ML,INJECTABLE; INJECTION,1,Discontinued,LOXAPINE HYDROCHLORIDE first 1976-05-04 on NDA017658,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018039,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018039%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-53,1979,NDA018084,NDA,1979-10-30,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ORTHO MCNEIL JANSSEN,TOLECTIN DS,TOLMETIN SODIUM EQ 400MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CAPSULE; ORAL,1,Discontinued,TOLMETIN SODIUM first 1976-03-24 on NDA017628,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018084,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018084%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-54,1979,NDA018307,NDA,1979-11-09,,,,FALSE,NOT PUBLISHED (blank class),MEDA PHARMS,THYRO-BLOCK,POTASSIUM IODIDE 130MG,TABLET; ORAL,1,Discontinued,first-in-payloads,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018307,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018307%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-55,1979,NDA018211,NDA,1979-11-29,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ORTHO MCNEIL JANSSEN,DITROPAN,OXYBUTYNIN CHLORIDE 5MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SYRUP; ORAL,1,Discontinued,OXYBUTYNIN CHLORIDE first 1975-07-16 on NDA017577,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018211,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018211%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
