row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1959-20,NDA011757,probe_NDA011757.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011757%22&limit=1000,c149e8a6d301e8dae9bc04320700c1bdbbdac2d94a3e734b2d91ac6102d9404a,1959-05-27,TYPE 2,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-21,NDA011795,probe_NDA011795.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011795%22&limit=1000,ec5fd06e30fd3de4049322d72a03f52169d41497219a670b9b54a2c48007638c,1959-06-03,TYPE 3,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-22,NDA011790,probe_NDA011790.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011790%22&limit=1000,0531553552c75037ae8ae41e141e891a3fbe9cae80413131521d273be98f1e8f,1959-06-10,TYPE 3,STANDARD,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-23,NDA011657,probe_NDA011657.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011657%22&limit=1000,31b66d061032f2b58b3aa8dc9007d36d1d659485ecf21c56fe67b8893d87cca5,1959-06-12,TYPE 1,STANDARD,FOREST LABS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-24,NDA011839,probe_NDA011839.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011839%22&limit=1000,901907de56ce576a10df5584a66123c3f37f127ca0aa7b8d970afb4b1ce82584,1959-06-18,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-25,NDA011961,probe_NDA011961.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011961%22&limit=1000,913ce5c860efeca55208ba3af6950bbe4978f5323338aa04241edb8c8f23a20e,1959-07-01,TYPE 1,STANDARD,LIFSA DRUGS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-26,NDA011971,probe_NDA011971.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011971%22&limit=1000,397fa7539def63f020f20c083429c9015aed8ed94fb0b9e2abf484b959384d61,1959-07-06,TYPE 5,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-27,NDA011949,probe_NDA011949.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011949%22&limit=1000,e69fd4100562163210d7f5bb8854f0af1a4ddf4c79f3a13a70c227e6e4eda140,1959-07-22,TYPE 1,STANDARD,SHIRE LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-28,NDA011860,probe_NDA011860.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011860%22&limit=1000,84a8365d9f2020d6e3454cd04e6853a588286331afc182c975d0da1c608b94eb,1959-08-05,TYPE 1,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-29,NDA011722,probe_NDA011722.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011722%22&limit=1000,d091c044c8979f1eae3d5b7821cfcc8616ccf0fa2ea50a2d3d6af7ce59708a93,1959-08-06,TYPE 1,PRIORITY,MPP PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-30,NDA011719,probe_NDA011719.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011719%22&limit=1000,b7883572c6fa38fed3015c1e94460b606e3a1185257dcc988e31af2c7d94bf29,1959-08-10,TYPE 2,STANDARD,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-31,NDA011673,probe_NDA011673.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011673%22&limit=1000,38588c4e65fed66fc1781bba7dd8f350fa4fc2b7c1ceec6fb78505be850253ad,1959-08-14,TYPE 5,STANDARD,3M,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-32,NDA011983,probe_NDA011983.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011983%22&limit=1000,1a260c914c9702cb43487f36a87e507e5ebaba7364c019b71a013c7640715713,1959-08-26,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-33,NDA011960,probe_NDA011960.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011960%22&limit=1000,7cbb3376b12023ac7bda45a382c436e3a0d89af2573fafa71537d86a2611faff,1959-09-02,TYPE 3,STANDARD,ASTELLAS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-34,NDA011977,probe_NDA011977.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011977%22&limit=1000,e480a77f71f16fba251946270ca1c8fa80f19d8f1baa599871ac2006cbd647bf,1959-09-02,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-35,NDA011984,probe_NDA011984.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011984%22&limit=1000,87f96a45842600852b6d70512445bc9b63a2c0732e7f18ce12da62d3be35ecec,1959-09-02,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-36,NDA012003,probe_NDA012003.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012003%22&limit=1000,2563468662a6d6e2b201f782e8d027e33f41efcc6ac11e4067c8fd07fb45d025,1959-09-08,TYPE 1,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-37,NDA012034,probe_NDA012034.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012034%22&limit=1000,52d3ab70c32895cf872ac31cc4f4d010315efa2db3f01a711eeec3afee63166a,1959-09-09,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-38,NDA011679,probe_NDA011679.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011679%22&limit=1000,fc292d5e835cf16dfb9cac852da6dce0ba65f2bcb0c9f6fa52ad437371ab340a,1959-09-23,TYPE 1,PRIORITY,ABBOTT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-39,NDA011838,probe_NDA011838.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011838%22&limit=1000,774e845747696bbf3da0e9479e3d78a0c34606fc25aee30be5e90af5cfadceee,1959-10-02,TYPE 3,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-40,NDA012071,probe_NDA012071.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012071%22&limit=1000,bff6ee7eed04aa81b66ea3680779a60666643e8188ee7b249f18cf242d0127c8,1959-10-06,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-41,NDA011891,probe_NDA011891.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011891%22&limit=1000,ee5e0b2da3d1601fabfd4efaf4fafbdc0e3c006286f59fb0f05eade26375c876,1959-10-30,TYPE 1,STANDARD,ORGANON USA INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-42,NDA012157,probe_NDA012157.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012157%22&limit=1000,8cbdcf9d0bb472f15cd1cdf2d505329ba439eb4f731d2300921ae9246c642304,1959-11-04,TYPE 2,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-43,NDA012093,probe_NDA012093.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012093%22&limit=1000,ea718413b257930415c43dc08b4916c1fc021d799d20fbf86bba957471081bdd,1959-11-09,TYPE 1,PRIORITY,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-44,NDA012141,probe_NDA012141.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012141%22&limit=1000,fe7fcfa4b6437a6cbb8f0949802f051ef5fdf1b552f632d850b1c73ce97ed35a,1959-11-16,TYPE 1,PRIORITY,BAXTER HLTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-45,NDA012142,probe_NDA012142.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012142%22&limit=1000,c640a51a21323823c0ffc16b9bfd11abdc995e7bf7b458054dc11d026686603e,1959-11-16,TYPE 2,PRIORITY,BAXTER HLTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-46,NDA012164,probe_NDA012164.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012164%22&limit=1000,6ff62f167fe3f1fec6c6ac957a838430b1550c0ce4fc88b9935f8e79c55da817,1959-12-07,TYPE 3,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-47,NDA012148,probe_NDA012148.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012148%22&limit=1000,959ca289d0e04ad85e75b13e47526cc24e4e4f4208fb7227140ec7d7b618dccb,1959-12-14,TYPE 4,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-48,NDA012015,probe_NDA012015.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012015%22&limit=1000,bf687e58b0dd7b13d376b032e36adddb9a360f3a70fc61409f08f9877f77b256,1959-12-21,TYPE 3,STANDARD,EPIC PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-49,NDA012145,probe_NDA012145.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012145%22&limit=1000,1f8f777e8ee7c01a415b5237c9e174ed0925f9f1142cdab5dc0d726a6f37852f,1959-12-23,TYPE 3,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-01,NDA012041,probe_NDA012041.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012041%22&limit=1000,bafba404c09d078cba1a4e5cdddee803e181d3a947f72261bd9566209972489e,1960-01-04,TYPE 3,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-02,NDA012125,probe_NDA012125.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012125%22&limit=1000,1e46c99a67077f8943c21dd11be5926028422ff556c721a907d95b7540628629,1960-01-06,TYPE 4,PRIORITY,EASTMAN KODAK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-03,NDA012102,probe_NDA012102.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012102%22&limit=1000,7a060681cf9eaba4ea46c6d8d8c8edd5c9f90362b44798616b6438078fa36cc4,1960-01-13,TYPE 3,STANDARD,3M,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-04,NDA050262,probe_NDA050262.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050262%22&limit=1000,43c374deb4e98fc8a58fd20ba669fe410576c62e271486c6be02caca2b867c6a,1960-01-14,,,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-05,NDA011522,probe_NDA011522.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011522%22&limit=1000,8773a7f3eec6282d5758f45cc778c424224fa3b7929f9b3a8e8fb701cb92a370,1960-01-19,TYPE 2/4,STANDARD,TEVA WOMENS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-06,NDA012151,probe_NDA012151.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012151%22&limit=1000,61cdc8a12b7d700c67c3c84ed956f26c7c718ab97dfd9646321fd2994b6d176c,1960-01-21,TYPE 1,PRIORITY,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-07,NDA012193,probe_NDA012193.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012193%22&limit=1000,151a7e3d83f4289ddf4ffff6be8e3e8084568f2068a761b3ba66754991c8868d,1960-02-11,TYPE 4,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-08,NDA012111,probe_NDA012111.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012111%22&limit=1000,08255cc57524f86315258c01d4af435ae76e2c548b234b3e31bf1184d4783306,1960-02-23,TYPE 1,STANDARD,ALCON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-09,NDA012249,probe_NDA012249.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012249%22&limit=1000,d84c1d7451dc09fa45f1dbe086e943144fa9b9e40c0d29d32b5902cb82bfd265,1960-02-24,TYPE 1,PRIORITY,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-10,NDA012097,probe_NDA012097.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012097%22&limit=1000,929bfa6fa41163bd1ea2fe3b311c62a36acab3d7ec79e287d686defc093dd1eb,1960-03-04,TYPE 3,STANDARD,DELCOR ASSET CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-11,NDA012265,probe_NDA012265.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012265%22&limit=1000,a7681a88c4a9c2faaa2b35eda6404a56c46edc7b9f24841dd1e05763f7c37bab,1960-03-09,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-12,NDA012283,probe_NDA012283.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012283%22&limit=1000,0fbed6ee771014af0f837290437e3c2d476361900cab4436f89e411f1ddc69c9,1960-04-07,TYPE 1,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-13,NDA012281,probe_NDA012281.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012281%22&limit=1000,cc83cbd301cf20f623829d267f8e786e94cf6ce479e04b2e9e523839b71176b4,1960-04-15,TYPE 4,STANDARD,ROBINS AH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-14,NDA011689,probe_NDA011689.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011689%22&limit=1000,408a88bebe7c46b6222f3dd8bd0dde93d97824c7a155bc53961aec73cfa9e5dd,1960-04-27,TYPE 5,STANDARD,PHARMOBEDIENT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-15,NDA012179,probe_NDA012179.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012179%22&limit=1000,59feebf865a5ff8f685c4ae9eea7e22aa31696a355d67e47b5b582523f9c479d,1960-05-17,TYPE 4,STANDARD,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-16,NDA012250,probe_NDA012250.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012250%22&limit=1000,ff00d438177282666c359e5bd302899abbf9d44566aabef8e124f6aa0c55f4e6,1960-05-17,TYPE 3,PRIORITY,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-17,NDA011467,probe_NDA011467.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011467%22&limit=1000,4a0f33f6e791ebf7a15568f1f30475073ed5dddec52f1561a18318638f4b780f,1960-05-20,TYPE 1,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-18,NDA011702,probe_NDA011702.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011702%22&limit=1000,936d832b3ff0b89575b62dbc155e26fee2f1ceaee501c1a764f80c88f5b9158f,1960-05-27,TYPE 4,STANDARD,SUN PHARM INDUSTRIES,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-19,NDA011738,probe_NDA011738.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011738%22&limit=1000,d9a9e9e1c6d90ceeefe07ee09cbb8d79697aa0730d50b482d87d2ce7bc39f62b,1960-05-31,TYPE 3,STANDARD,ENDO PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-20,NDA012052,probe_NDA012052.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012052%22&limit=1000,a406879bee3c62e4009d2f0646dad89d99ae61ace73e0bbea605ed8ec37e4d05,1960-06-08,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-21,NDA012359,probe_NDA012359.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012359%22&limit=1000,9f4f271aa868d3f134b98c54cd4233c42c60fefc7f84e1fa8e642dea4cc290cc,1960-06-20,TYPE 4,STANDARD,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-22,NDA012421,probe_NDA012421.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012421%22&limit=1000,11d0c2c9cd60b9bc558d80636026a59952ce7cc6948eab7f0110bd90593cdcb3,1960-06-21,TYPE 3,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-23,NDA012419,probe_NDA012419.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012419%22&limit=1000,5016f626fe9717d69b5008c50ff647bdbd582a878498415f7f0bf8d3e7cc12db,1960-06-24,TYPE 3,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-24,NDA011559,probe_NDA011559.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011559%22&limit=1000,c91d2962617a264c6f6701785d5800c59bcdf3673162b8e072d1a60bd095be81,1960-06-27,TYPE 1,STANDARD,PH HEALTH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-25,NDA011963,probe_NDA011963.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011963%22&limit=1000,d16f9b2bae656bdcc25c465055e28b812453b5322c973fa50df248dc33c2f1dc,1960-06-27,TYPE 1,STANDARD,FERA PHARMS LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-26,NDA012223,probe_NDA012223.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012223%22&limit=1000,53bea60e49bbb4695e445eebe668c5e0c82912f319e0f86d602b852bbe71c603,1960-06-28,TYPE 5,STANDARD,PAI HOLDINGS PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-27,NDA012329,probe_NDA012329.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012329%22&limit=1000,0519a73b68249e09114f41733d284cf082432c87dba08569dd6066e30029d967,1960-07-05,TYPE 1,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-28,NDA012376,probe_NDA012376.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012376%22&limit=1000,d9a3f86a994105fc4b64809760bdaf34118124713da03b8d28f24526b4f5b26f,1960-07-07,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-29,NDA011751,probe_NDA011751.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011751%22&limit=1000,0891a5b70bc3a86896b9f20132ea49c6e4d0856be635261b06d18ace75794fa4,1960-08-24,TYPE 5,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-30,NDA012365,probe_NDA012365.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012365%22&limit=1000,93df8b2bf93f08854fcdd20788596ec7073ae9b25ce49d5e05a07ba9a61e93f5,1960-09-12,TYPE 4,STANDARD,MEDA PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-31,NDA012402,probe_NDA012402.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012402%22&limit=1000,b6e40bbfbc021c3bc53422430cd22a80b43bac2854ab2956f7d79456187c36cf,1960-09-15,TYPE 2,STANDARD,PROCTER AND GAMBLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-32,NDA012462,probe_NDA012462.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012462%22&limit=1000,b101e0a59d892ab9bc7ec91f07bf6c05f678b38aa4884d1ff549137972635a45,1960-09-15,TYPE 4,PRIORITY,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-33,NDA012541,probe_NDA012541.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012541%22&limit=1000,7a8216b3125a2ddb9bf3b28914beb68feb004a60a8c46b75fd7364a2e34e5641,1960-09-23,TYPE 5,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-34,NDA013055,probe_NDA013055.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013055%22&limit=1000,fb11b8577288c2d2c8a62bcec603f2afe3fe673a9959a8b1b87faa06c7662889,1960-10-02,TYPE 3,PRIORITY,PAI HOLDINGS PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-35,NDA012366,probe_NDA012366.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012366%22&limit=1000,cb0abaa573f5ae7dc5aa5d9c4f3663e58466fdde60b6d6fc82bad74f02d9befc,1960-10-05,TYPE 4,STANDARD,MEDA PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-36,NDA012489,probe_NDA012489.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012489%22&limit=1000,88b535087230efc2193dbdd7b25d0765c96b39f3b9241afbbcf6dd1d9342f8b2,1960-10-14,TYPE 5,STANDARD,AH ROBINS INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-37,NDA012524,probe_NDA012524.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012524%22&limit=1000,8df3a3ef9db621c12bae6fef7c5d65396cd6261d0fc089055ab42b28e67decc5,1960-10-21,TYPE 1,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-38,NDA012427,probe_NDA012427.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012427%22&limit=1000,49bd72373f9e7eb9aeecf645b57f2dcfcedf615dde09e22c068c524edcf241e6,1960-10-26,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-39,NDA012380,probe_NDA012380.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012380%22&limit=1000,c46a5c39bdf7989318f85244968f8d9f4819d3571e1162b72e899fd475aec629,1960-11-02,TYPE 1,PRIORITY,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-40,NDA012122,probe_NDA012122.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012122%22&limit=1000,5227bd990f3bbad0d72e21092eb25b2151a21d600e38d581867d03856736be4d,1960-11-14,TYPE 1,PRIORITY,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-41,NDA050257,probe_NDA050257.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050257%22&limit=1000,c625be4a99ea271a50c2d970034254a544c2f3cbe6e00414bc628c9879c77cd6,1960-11-14,,,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-42,NDA012546,probe_NDA012546.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012546%22&limit=1000,34b23b24ecfe1be6cb561224fe9c42585f37fffc4a64b1b605963041a2efa15a,1960-11-17,TYPE 2,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-43,NDA012382,probe_NDA012382.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012382%22&limit=1000,f82e560f197c47074a31961b224bb285ce68d916889d3ae01ee933ac4f1b659d,1960-12-05,TYPE 1,STANDARD,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-44,NDA012542,probe_NDA012542.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012542%22&limit=1000,a081ba854e39cc257d1b11e98e49e682a4f3145cd69bbf92bcd36e0ff1c4a3dc,1960-12-21,TYPE 1,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1960-45,NDA012674,probe_NDA012674.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012674%22&limit=1000,39387ecb2d38154e59532832a750bd8de4b82f8f4ae3e3edb5913de16c1de5e2,1960-12-21,TYPE 5,STANDARD,ASPEN GLOBAL INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-01,NDA012583,probe_NDA012583.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012583%22&limit=1000,5ace8ede656864f3ba7fa381dd982ba355e189be3245ba766e39a714b8b9cf40,1961-01-23,TYPE 3,PRIORITY,ALLERGAN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-02,NDA012616,probe_NDA012616.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012616%22&limit=1000,ee49f00529656c971b1488e9847c7d336acd202a4365416cd4cec1fefc09c11c,1961-01-27,TYPE 4,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-03,NDA012342,probe_NDA012342.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012342%22&limit=1000,efc0bb80c7d644546ed39d24ff63884369657821125b2e6456667d05ede4d56a,1961-02-21,TYPE 1,PRIORITY,ADVANZ PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-04,NDA010976,probe_NDA010976.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010976%22&limit=1000,ea228e738eba48f7041bae918f6c6a434e8398fb8dc174c7238affc68d963b33,1961-03-09,TYPE 1/4,STANDARD,GD SEARLE LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-05,NDA011270,probe_NDA011270.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011270%22&limit=1000,6a39c89b85e1eba4c25185fc074135e29ddebcafd9a1813db603716c9929b476,1961-03-21,TYPE 3,STANDARD,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-06,NDA012515,probe_NDA012515.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012515%22&limit=1000,3bd316c1cae93b76552a1b85d82e6e71b9fee75da4ae14ce011c0f219e4692c0,1961-03-21,TYPE 5,STANDARD,DELCOR ASSET CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-07,NDA012731,probe_NDA012731.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012731%22&limit=1000,751110a59dbafc99626552b82a448402d842d77fb637982dcbd281e2acec7d56,1961-03-29,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-08,NDA012254,probe_NDA012254.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012254%22&limit=1000,c0412be67800f1e9aebda7469ae82dfeb7112238b8e1fab6a4fa34683425066d,1961-04-05,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-09,NDA012703,probe_NDA012703.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012703%22&limit=1000,d57ab82b953842c364f896454de89240d72236ad96163c2071c1ef1a1533ec2e,1961-04-07,TYPE 1,PRIORITY,ASTRAZENECA,MATCH,date+class+priority+holder all equal
