action_id,year,appl_no,application_number,action_class,action_date,submission_type,submission_no,submission_status,submission_class_code_id,submission_class_code,submission_class_code_description,review_priority,nme_comparable,holder_drugsatfda_verbatim,first_product_brand,first_product_ingredients,first_product_strength,first_product_form_route,n_products_published,marketing_status_openfda,fr_safety_determination_marker,products_with_fr_marker,suppl_actions_1965_1979,suppl_actions_in_year,official_docs_rows,appletter_url_count,review_doc_url_count,pre96_review_url_count,first_appletter_url,first_pre96_review_url,first_label_url,tracked_decision_id,verified_decision_row,crosscheck_record_id,openfda_payload_file,drugsatfda_url,openfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980ACT-1978-050,1978,018030,NDA018030,TRACKED_NDA_ORIGINAL,1978-02-24,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,B BRAUN,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,DEXTROSE; SODIUM CHLORIDE,2.5GM/100ML;450MG/100ML,INJECTABLE;INJECTION,5,Discontinued,FALSE,0,7,4,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018030,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018030%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6909,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-025,1979,018031,NDA018031,TRACKED_NDA_ORIGINAL,1979-06-15,ORIG,1,AP,14,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,WYETH PHARMS INC,INDERIDE-40/25,HYDROCHLOROTHIAZIDE; PROPRANOLOL HYDROCHLORIDE,25MG;40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET;ORAL,2,Discontinued,TRUE,2,1,1,11,7,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/18031slr032ltr.pdf,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/018031s035lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018031,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018031%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6911,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-051,1978,018033,,KIND_UNRESOLVED,1978-09-26,ORIG,1,AP,,,,,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1978-UNRES20,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018033,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6912,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1978-UNRES20."
PRE1980ACT-1977-054,1977,018034,,KIND_UNRESOLVED,1977-03-01,ORIG,1,AP,12,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1977-UNRES04,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018034,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6913,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1977-UNRES04."
PRE1980ACT-1978-052,1978,018035,NDA018035,TRACKED_NDA_ORIGINAL,1978-11-28,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,JUBILANT,DRAXIMAGE MDP-10,TECHNETIUM TC-99M MEDRONATE,N/A,INJECTABLE;INJECTION,2,Discontinued,FALSE,0,2,0,11,6,1,1,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18035scm017ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18-035_Technescan%20MDP.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018035s032lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018035,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018035%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6916,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-026,1979,018037,NDA018037,TRACKED_NDA_ORIGINAL,1979-02-02,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K)",DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,5GM/100ML;300MG/100ML;200MG/100ML,INJECTABLE;INJECTION,9,Prescription,FALSE,0,2,2,10,6,0,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/18008slr059,18037slr059,19308slr017ltr.pdf",,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018008s066,018037s066,019308s023lbl.pdf",none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018037,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018037%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6917,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-027,1979,018039,NDA018039,TRACKED_NDA_ORIGINAL,1979-10-26,ORIG,1,AP,12,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,ACTAVIS LABS UT INC,LOXITANE IM,LOXAPINE HYDROCHLORIDE,EQ 50MG BASE/ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,0,0,2,1,0,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/017658Orig1s038,018039Orig1s024,017525Orig1s051ltr.pdf",,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/017525s051,017658s038,018039s024lbl.pdf",none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018039,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018039%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6920,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-053,1978,018040,NDA018040,TRACKED_NDA_ORIGINAL,1978-10-04,ORIG,1,AP,12,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,JANSSEN PHARMA,MONISTAT,MICONAZOLE,10MG/ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,2,1,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018040,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018040%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6923,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-054,1978,018044,NDA018044,TRACKED_NDA_ORIGINAL,1978-08-17,ORIG,1,AP,7,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,ESJAY PHARMA,ROCALTROL,CALCITRIOL,0.25MCG,CAPSULE;ORAL,2,Prescription,FALSE,0,2,1,7,4,3,3,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/18044slr032,21068slr002ltr.pdf",http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018044a_s018_s019_s024.pdf,,PRE1980-1978-11,PRE1980-1978-11,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018044,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018044%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6926,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-055,1978,018046,NDA018046,TRACKED_NDA_ORIGINAL,1978-02-21,ORIG,1,AP,,CLASS_ID_BLANK_NOT_IN_LOOKUP,,,FALSE,B BRAUN,DEXTROSE 10% IN PLASTIC CONTAINER,DEXTROSE,10GM/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,8,3,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018046,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018046%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6935,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-056,1978,018047,NDA018047,TRACKED_NDA_ORIGINAL,1978-02-21,ORIG,1,AP,,CLASS_ID_BLANK_NOT_IN_LOOKUP,,,FALSE,B BRAUN,DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,DEXTROSE; SODIUM CHLORIDE,10GM/100ML;900MG/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,6,3,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018047,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018047%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6936,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-057,1978,018049,,KIND_UNRESOLVED,1978-12-18,ORIG,1,AP,12,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,,,,,,0,,FALSE,0,2,0,0,0,0,0,,,,,,FULldb-1978-UNRES26,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018049,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6945,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1978-UNRES26."
PRE1980ACT-1978-058,1978,018052,NDA018052,TRACKED_NDA_ORIGINAL,1978-11-08,ORIG,1,AP,12,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,BAYER HEALTHCARE LLC,GYNE-LOTRIMIN,CLOTRIMAZOLE,1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CREAM;VAGINAL,1,Discontinued,TRUE,1,1,0,2,1,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/018052s032ltr.pdf,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018052Orig1s032lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018052,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018052%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,6947,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
