ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
012223	002	INJECTABLE;INJECTION	1MG/0.5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	AQUAMEPHYTON	PHYTONADIONE	0
012249	001	CAPSULE;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
012249	002	CAPSULE;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
012249	003	CAPSULE;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
012250	001	INJECTABLE;INJECTION	1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CARBOCAINE	MEPIVACAINE HYDROCHLORIDE	0
012250	002	INJECTABLE;INJECTION	2% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CARBOCAINE	MEPIVACAINE HYDROCHLORIDE	0
012250	005	INJECTABLE;INJECTION	1.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CARBOCAINE	MEPIVACAINE HYDROCHLORIDE	0
012254	002	TABLET;ORAL	20MG	0	TINDAL	ACETOPHENAZINE MALEATE	0
012265	001	TABLET;ORAL	2MG	0	NAQUA	TRICHLORMETHIAZIDE	0
012265	002	TABLET;ORAL	4MG	0	NAQUA	TRICHLORMETHIAZIDE	0
012265	003	TABLET;ORAL	0.1MG;4MG	0	NAQUIVAL	RESERPINE; TRICHLORMETHIAZIDE	0
012281	001	TABLET;ORAL	325MG;400MG	1	ROBAXISAL	ASPIRIN; METHOCARBAMOL	0
012283	003	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYGROTON	CHLORTHALIDONE	0
012283	004	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYGROTON	CHLORTHALIDONE	0
012301	001	INJECTABLE;INJECTION	100MG/AMP	0	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
012329	001	TABLET;ORAL	EQ 10MG SULFATE	0	ISMELIN	GUANETHIDINE MONOSULFATE	0
012329	002	TABLET;ORAL	EQ 25MG SULFATE	0	ISMELIN	GUANETHIDINE MONOSULFATE	0
012342	003	TABLET;ORAL	EQ 10MG BASE	1	PARNATE	TRANYLCYPROMINE SULFATE	1
012359	003	TABLET;ORAL	50MG;0.125MG	0	SALUTENSIN	HYDROFLUMETHIAZIDE; RESERPINE	0
012359	004	TABLET;ORAL	25MG;0.125MG	0	SALUTENSIN-DEMI	HYDROFLUMETHIAZIDE; RESERPINE	0
012365	005	TABLET;ORAL	325MG;200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	SOMA COMPOUND	ASPIRIN; CARISOPRODOL	0
012366	002	TABLET;ORAL	325MG;200MG;16MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	SOMA COMPOUND W/ CODEINE	ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE	0
012376	002	ELIXIR;ORAL	0.5MG/5ML	0	DECADRON	DEXAMETHASONE	0
012380	001	CAPSULE;ORAL	250MG	1	ZARONTIN	ETHOSUXIMIDE	1
012382	002	INJECTABLE;INJECTION	20MG/ML	0	LARGON	PROPIOMAZINE HYDROCHLORIDE	0
012383	001	TABLET;ORAL	0.5MG;500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	COLBENEMID	COLCHICINE; PROBENECID	0
012402	001	INJECTABLE;INJECTION	EQ 180MG BASE/VIAL	0	IVADANTIN	NITROFURANTOIN SODIUM	0
012418	002	INJECTABLE;INJECTION	5MG/ML	0	AKINETON	BIPERIDEN LACTATE	0
012419	004	TABLET, EXTENDED RELEASE;ORAL	1MG	0	PERMITIL	FLUPHENAZINE HYDROCHLORIDE	0
012421	001	OINTMENT;TOPICAL	0.25%	0	MEDROL ACETATE	METHYLPREDNISOLONE ACETATE	0
012421	002	OINTMENT;TOPICAL	1%	0	MEDROL ACETATE	METHYLPREDNISOLONE ACETATE	0
012427	002	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DIDREX	BENZPHETAMINE HYDROCHLORIDE	0
012427	003	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DIDREX	BENZPHETAMINE HYDROCHLORIDE	0
012462	001	TABLET;ORAL	0.025MG;2.5MG	1	LOMOTIL	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	1
012486	001	TABLET;ORAL	100MG	0	TARACTAN	CHLORPROTHIXENE	0
012486	003	TABLET;ORAL	50MG	0	TARACTAN	CHLORPROTHIXENE	0
012486	004	TABLET;ORAL	25MG	0	TARACTAN	CHLORPROTHIXENE	0
012486	005	TABLET;ORAL	10MG	0	TARACTAN	CHLORPROTHIXENE	0
012487	001	INJECTABLE;INJECTION	12.5MG/ML	0	TARACTAN	CHLORPROTHIXENE	0
012489	001	TABLET;ORAL	50MG	0	EXNA	BENZTHIAZIDE	0
012515	001	SYRUP;ORAL	EQ 4MG BASE/5ML	0	KENACORT	TRIAMCINOLONE DIACETATE	0
012516	001	TABLET;ORAL	2MG	0	SANSERT	METHYSERGIDE MALEATE	0
012524	001	TABLET;ORAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ENDURON	METHYCLOTHIAZIDE	0
012524	004	TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ENDURON	METHYCLOTHIAZIDE	0
012541	002	INJECTABLE;INJECTION	100MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DEPO-PROVERA	MEDROXYPROGESTERONE ACETATE	0
012541	003	INJECTABLE;INJECTION	400MG/ML	1	DEPO-PROVERA	MEDROXYPROGESTERONE ACETATE	0
012542	004	TABLET;ORAL	100MG	0	TANDEARIL	OXYPHENBUTAZONE	0
012546	001	TABLET, EXTENDED RELEASE;ORAL	75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TENUATE DOSPAN	DIETHYLPROPION HYDROCHLORIDE	0
012583	001	SOLUTION/DROPS;OPHTHALMIC	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	OPHTHETIC	PROPARACAINE HYDROCHLORIDE	0
012616	004	TABLET;ORAL	25MG;25MG	1	ALDACTAZIDE	HYDROCHLOROTHIAZIDE; SPIRONOLACTONE	0
012616	005	TABLET;ORAL	50MG;50MG	1	ALDACTAZIDE	HYDROCHLOROTHIAZIDE; SPIRONOLACTONE	0
012623	001	TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLAGYL	METRONIDAZOLE	0
012623	003	TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLAGYL	METRONIDAZOLE	0
012649	001	TABLET;ORAL	4MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERIACTIN	CYPROHEPTADINE HYDROCHLORIDE	0
012657	003	TABLET;ORAL	0.6MG	0	CELESTONE	BETAMETHASONE	0
012674	001	ELIXIR;ORAL	0.5MG/5ML	0	HEXADROL	DEXAMETHASONE	0
012675	004	TABLET;ORAL	0.5MG	0	HEXADROL	DEXAMETHASONE	0
012675	007	TABLET;ORAL	0.75MG	0	HEXADROL	DEXAMETHASONE	0
012675	009	TABLET;ORAL	1.5MG	0	HEXADROL	DEXAMETHASONE	0
012675	010	TABLET;ORAL	4MG	0	HEXADROL	DEXAMETHASONE	0
012697	001	TABLET;ORAL	5MG	0	TRISORALEN	TRIOXSALEN	0
012699	001	SOLUTION;ORAL	0.025MG/5ML;2.5MG/5ML	0	LOMOTIL	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
012703	001	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012703	003	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012703	004	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012703	005	TABLET;ORAL	75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012703	006	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012703	007	TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012704	001	INJECTABLE;INJECTION	10MG/ML	0	ELAVIL	AMITRIPTYLINE HYDROCHLORIDE	0
012728	001	TABLET;ORAL-21	0.06MG;10MG	0	ORTHO-NOVUM 10-21	MESTRANOL; NORETHINDRONE	0
012728	004	TABLET;ORAL-21	0.05MG;1MG	0	ORTHO-NOVUM 1/50 21	MESTRANOL; NORETHINDRONE	0
012728	005	TABLET;ORAL-21	0.1MG;2MG	0	ORTHO-NOVUM 2-21	MESTRANOL; NORETHINDRONE	0
012731	002	AEROSOL;TOPICAL	0.04% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECASPRAY	DEXAMETHASONE	0
012753	001	TABLET;ORAL	10MG	0	TORECAN	THIETHYLPERAZINE MALEATE	0
012754	002	INJECTABLE;INJECTION	5MG/ML	0	TORECAN	THIETHYLPERAZINE MALATE	0
012770	001	SOLUTION/DROPS;OTIC	2%;1%	1	VOSOL HC	ACETIC ACID, GLACIAL; HYDROCORTISONE	1
012772	005	TABLET;ORAL	1MG	0	HALDRONE	PARAMETHASONE ACETATE	0
012772	006	TABLET;ORAL	2MG	0	HALDRONE	PARAMETHASONE ACETATE	0
012775	001	TABLET;ORAL	0.25MG;5MG	0	ENDURONYL	DESERPIDINE; METHYCLOTHIAZIDE	0
012775	002	TABLET;ORAL	0.5MG;5MG	0	ENDURONYL FORTE	DESERPIDINE; METHYCLOTHIAZIDE	0
012787	002	CREAM;TOPICAL	0.025%	1	SYNALAR	FLUOCINOLONE ACETONIDE	1
012787	004	CREAM;TOPICAL	0.01%	1	SYNALAR	FLUOCINOLONE ACETONIDE	1
012787	005	CREAM;TOPICAL	0.025%	1	SYNALAR	FLUOCINOLONE ACETONIDE	1
012796	002	TABLET, EXTENDED RELEASE;ORAL	300MG	0	QUINIDEX	QUINIDINE SULFATE	0
012802	001	INJECTABLE;INJECTION	40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ARISTOCORT	TRIAMCINOLONE DIACETATE	0
012813	002	SUSPENSION;OPHTHALMIC	0.2%;10%	1	BLEPHAMIDE	PREDNISOLONE ACETATE; SULFACETAMIDE SODIUM	0
012827	001	TABLET;ORAL	1MG	1	ROBINUL	GLYCOPYRROLATE	0
012827	002	TABLET;ORAL	2MG	1	ROBINUL FORTE	GLYCOPYRROLATE	0
012836	003	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERSANTINE	DIPYRIDAMOLE	0
012836	004	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERSANTINE	DIPYRIDAMOLE	0
012836	005	TABLET;ORAL	75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERSANTINE	DIPYRIDAMOLE	0
012845	001	TABLET;ORAL	1MG	0	RENESE	POLYTHIAZIDE	0
012845	002	TABLET;ORAL	2MG	0	RENESE	POLYTHIAZIDE	0
012845	003	TABLET;ORAL	4MG	0	RENESE	POLYTHIAZIDE	0
012885	001	TABLET;ORAL	2MG	1	WINSTROL	STANOZOLOL	0
012892	001	CAPSULE;ORAL	1MG	0	URACIL MUSTARD	URACIL MUSTARD	0
012911	001	TABLET;ORAL	250MG	0	METOPIRONE	METYRAPONE	0
012911	002	CAPSULE;ORAL	250MG	1	METOPIRONE	METYRAPONE	1
012928	002	SUSPENSION;ORAL	EQ 50MG BASE/5ML	0	NOVRAD	LEVOPROPOXYPHENE NAPSYLATE ANHYDROUS	0
012928	004	CAPSULE;ORAL	EQ 100MG BASE	0	NOVRAD	LEVOPROPOXYPHENE NAPSYLATE ANHYDROUS	0
012928	006	CAPSULE;ORAL	EQ 50MG BASE	0	NOVRAD	LEVOPROPOXYPHENE NAPSYLATE ANHYDROUS	0
012940	003	TABLET;SUBLINGUAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012940	004	TABLET;SUBLINGUAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012940	005	TABLET;SUBLINGUAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012945	001	CAPSULE, EXTENDED RELEASE;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DIAMOX	ACETAZOLAMIDE	0
012947	001	CAPSULE, EXTENDED RELEASE;ORAL	5MG	0	ARTANE	TRIHEXYPHENIDYL HYDROCHLORIDE	0
012967	001	CAPSULE;ORAL	500MG	0	ORAGRAFIN SODIUM	IPODATE SODIUM	0
012968	001	GRANULE;ORAL	3GM/PACKET	0	ORAGRAFIN CALCIUM	IPODATE CALCIUM	0
013055	001	INJECTABLE;INJECTION	30MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NORFLEX	ORPHENADRINE CITRATE	0
013056	001	LIQUID; INHALATION	99.9%	0	PENTHRANE	METHOXYFLURANE	
013077	001	SUPPOSITORY;RECTAL	100MG	0	XYLOCAINE	LIDOCAINE	0
013132	001	INJECTABLE;INJECTION	50MG/ML	0	DECA-DURABOLIN	NANDROLONE DECANOATE	0
013132	002	INJECTABLE;INJECTION	100MG/ML	0	DECA-DURABOLIN	NANDROLONE DECANOATE	0
013132	003	INJECTABLE;INJECTION	200MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECA-DURABOLIN	NANDROLONE DECANOATE	0
013157	002	TABLET;ORAL	2MG	0	ANHYDRON	CYCLOTHIAZIDE	0
013174	001	CAPSULE;ORAL	50MG	1	DYRENIUM	TRIAMTERENE	0
013174	002	CAPSULE;ORAL	100MG	1	DYRENIUM	TRIAMTERENE	1
013217	001	TABLET;ORAL	400MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	SKELAXIN	METAXALONE	0
013217	003	TABLET;ORAL	800MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	SKELAXIN	METAXALONE	0
013220	002	SYRUP;ORAL	2MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERIACTIN	CYPROHEPTADINE HYDROCHLORIDE	0
013247	001	SUPPOSITORY;RECTAL	10MG	0	TORECAN	THIETHYLPERAZINE MALEATE	0
013263	002	TABLET;ORAL	2MG	1	VALIUM	DIAZEPAM	0
013263	004	TABLET;ORAL	5MG	1	VALIUM	DIAZEPAM	0
013263	006	TABLET;ORAL	10MG	1	VALIUM	DIAZEPAM	1
013264	001	TABLET;ORAL	50MG	0	HYDROMOX	QUINETHAZONE	0
013295	001	INJECTABLE;INJECTION	60%	1	CONRAY	IOTHALAMATE MEGLUMINE	0
013295	002	INJECTABLE;INJECTION	43%	1	CONRAY 43	IOTHALAMATE MEGLUMINE	0
013334	002	INJECTABLE;INJECTION	EQ 4MG PHOSPHATE/ML;10MG/ML	0	DECADRON W/ XYLOCAINE	DEXAMETHASONE SODIUM PHOSPHATE; LIDOCAINE HYDROCHLORIDE	0
013378	001	TABLET;ORAL	500MG	0	DYMELOR	ACETOHEXAMIDE	0
013378	002	TABLET;ORAL	250MG	0	DYMELOR	ACETOHEXAMIDE	0
013400	001	TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ALDOMET	METHYLDOPA	0
013400	002	TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ALDOMET	METHYLDOPA	0
013400	003	TABLET;ORAL	125MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ALDOMET	METHYLDOPA	0
013401	001	INJECTABLE;INJECTION	50MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ALDOMET	METHYLDOPATE HYDROCHLORIDE	0
013402	001	TABLET;ORAL	15MG;250MG	0	ALDORIL 15	HYDROCHLOROTHIAZIDE; METHYLDOPA	0
013402	002	TABLET;ORAL	25MG;250MG	0	ALDORIL 25	HYDROCHLOROTHIAZIDE; METHYLDOPA	0
013402	003	TABLET;ORAL	30MG;500MG	0	ALDORIL D30	HYDROCHLOROTHIAZIDE; METHYLDOPA	0
013402	004	TABLET;ORAL	50MG;500MG	0	ALDORIL D50	HYDROCHLOROTHIAZIDE; METHYLDOPA	0
013413	001	AEROSOL, METERED;INHALATION	EQ 0.1MG PHOSPHATE/INH	0	DEXACORT	DEXAMETHASONE SODIUM PHOSPHATE	0
013416	003	TABLET;ORAL	385MG;30MG;25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NORGESIC	ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE	0
013416	004	TABLET;ORAL	770MG;60MG;50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NORGESIC FORTE	ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE	0
013422	001	SUSPENSION/DROPS;OPHTHALMIC	0.1%	1	MAXIDEX	DEXAMETHASONE	1
013428	001	TABLET;ORAL	50MG	0	VALPIN 50	ANISOTROPINE METHYLBROMIDE	0
013483	003	TABLET, EXTENDED RELEASE;ORAL	6MG;120MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DRIXORAL	DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE	0
013483	004	TABLET, EXTENDED RELEASE;ORAL	6MG;120MG	0	DISOPHROL	DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE	0
013601	001	SOLUTION;INHALATION, ORAL	20% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MUCOMYST	ACETYLCYSTEINE	0
013601	002	SOLUTION;INHALATION, ORAL	10% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MUCOMYST	ACETYLCYSTEINE	0
013625	002	TABLET;ORAL-21	0.05MG;1MG	0	NORINYL 1+50 21-DAY	MESTRANOL; NORETHINDRONE	0
013625	004	TABLET;ORAL-20	0.1MG;2MG	0	NORINYL	MESTRANOL; NORETHINDRONE	0
013636	001	TABLET;ORAL	2MG;0.25MG	0	RENESE-R	POLYTHIAZIDE; RESERPINE	0
013684	001	INJECTABLE;INJECTION	5GM/100ML	0	OSMITROL 5% IN WATER	MANNITOL	0
013684	002	INJECTABLE;INJECTION	10GM/100ML	0	OSMITROL 10% IN WATER	MANNITOL	0
013684	003	INJECTABLE;INJECTION	20GM/100ML	0	OSMITROL 20% IN WATER	MANNITOL	0
013684	004	INJECTABLE;INJECTION	15GM/100ML	0	OSMITROL 15% IN WATER	MANNITOL	0
013684	005	INJECTABLE;INJECTION	5GM/100ML	0	OSMITROL 5% IN WATER IN PLASTIC CONTAINER	MANNITOL	0
013684	006	INJECTABLE;INJECTION	10GM/100ML	0	OSMITROL 10% IN WATER IN PLASTIC CONTAINER	MANNITOL	0
013684	007	INJECTABLE;INJECTION	20GM/100ML	1	OSMITROL 20% IN WATER IN PLASTIC CONTAINER	MANNITOL	1
013684	008	INJECTABLE;INJECTION	15GM/100ML	0	OSMITROL 15% IN WATER IN PLASTIC CONTAINER	MANNITOL	0
013790	001	LOTION;TOPICAL	0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORDRAN	FLURANDRENOLIDE	0
013934	001	SOLUTION/DROPS;OPHTHALMIC	0.1%	0	STOXIL	IDOXURIDINE	0
013935	002	SOLUTION/DROPS;OPHTHALMIC	0.1%	0	HERPLEX	IDOXURIDINE	0
013960	001	OINTMENT;TOPICAL	0.025%	1	SYNALAR	FLUOCINOLONE ACETONIDE	1
014005	002	TABLET;ORAL	2MG	0	MAXIBOLIN	ETHYLESTRENOL	0
014103	001	INJECTABLE;INJECTION	1MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ONCOVIN	VINCRISTINE SULFATE	0
014103	002	INJECTABLE;INJECTION	5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ONCOVIN	VINCRISTINE SULFATE	0
014103	003	INJECTABLE;INJECTION	1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ONCOVIN	VINCRISTINE SULFATE	0
014122	002	TABLET;ORAL	500MG	0	PROTOPAM CHLORIDE	PRALIDOXIME CHLORIDE	0
014127	001	SOLUTION;TOPICAL	5%	0	XYLOCAINE	LIDOCAINE	0
014134	001	INJECTABLE;INJECTION	1GM/VIAL	1	PROTOPAM CHLORIDE	PRALIDOXIME CHLORIDE	1
014169	001	SOLUTION/DROPS;OPHTHALMIC	0.1%	1	DENDRID	IDOXURIDINE	0
014173	001	CONCENTRATE;ORAL	50MG/ML	0	PROKETAZINE	CARPHENAZINE MALEATE	0
014214	002	TABLET;ORAL	250MG	0	NEGGRAM	NALIDIXIC ACID	0
014214	004	TABLET;ORAL	500MG	0	NEGGRAM	NALIDIXIC ACID	0
014214	005	TABLET;ORAL	1GM	0	NEGGRAM	NALIDIXIC ACID	0
014215	002	SYRUP;ORAL	0.6MG/5ML	0	CELESTONE	BETAMETHASONE	0
014295	001	INJECTABLE;INJECTION	66.8%	0	CONRAY 400	IOTHALAMATE SODIUM	0
014349	002	AEROSOL;VAGINAL	12.5%	0	DELFEN	NONOXYNOL-9	0
014359	001	TABLET;ORAL	400MG	0	NEURAMATE	MEPROBAMATE	0
014359	002	TABLET;ORAL	200MG	0	NEURAMATE	MEPROBAMATE	0
014399	001	TABLET;ORAL	25MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014399	003	TABLET;ORAL	50MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014399	004	TABLET;ORAL	75MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014399	005	TABLET;ORAL	100MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014399	006	TABLET;ORAL	150MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014399	007	TABLET;ORAL	10MG	1	NORPRAMIN	DESIPRAMINE HYDROCHLORIDE	0
014547	001	TABLET;ORAL	400MG	0	MEPROBAMATE	MEPROBAMATE	0
014547	002	TABLET;ORAL	200MG	0	MEPROBAMATE	MEPROBAMATE	0
014684	001	CAPSULE;ORAL	EQ 10MG BASE	0	AVENTYL HYDROCHLORIDE	NORTRIPTYLINE HYDROCHLORIDE	0
014684	002	CAPSULE;ORAL	EQ 25MG BASE	0	AVENTYL HYDROCHLORIDE	NORTRIPTYLINE HYDROCHLORIDE	0
014685	001	SOLUTION;ORAL	EQ 10MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	AVENTYL	NORTRIPTYLINE HYDROCHLORIDE	0
014691	002	TABLET;ORAL	2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ALKERAN	MELPHALAN	0
014694	002	INJECTABLE;INJECTION	EQ 4MG PHOSPHATE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HEXADROL	DEXAMETHASONE SODIUM PHOSPHATE	0
014694	003	INJECTABLE;INJECTION	EQ 10MG PHOSPHATE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HEXADROL	DEXAMETHASONE SODIUM PHOSPHATE	0
014694	004	INJECTABLE;INJECTION	EQ 20MG PHOSPHATE/ML	0	HEXADROL	DEXAMETHASONE SODIUM PHOSPHATE	0
014738	001	INJECTABLE;INJECTION	20GM/100ML	0	MANNITOL 20%	MANNITOL	0
014882	001	TABLET;ORAL	400MG	0	MEPROBAMATE	MEPROBAMATE	0
014882	002	TABLET;ORAL	200MG	0	MEPROBAMATE	MEPROBAMATE	0
015072	002	TABLET;ORAL	400MG	0	MEPROBAMATE	MEPROBAMATE	0
015103	001	TABLET;ORAL	50MG;0.25MG	0	REGROTON	CHLORTHALIDONE; RESERPINE	0
015103	002	TABLET;ORAL	25MG;0.125MG	0	DEMI-REGROTON	CHLORTHALIDONE; RESERPINE	0
015197	001	TABLET;ORAL	500MG	1	AMICAR	AMINOCAPROIC ACID	0
015197	002	TABLET;ORAL	1GM	1	AMICAR	AMINOCAPROIC ACID	0
015229	002	INJECTABLE;INJECTION	250MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	AMICAR	AMINOCAPROIC ACID	0
015230	002	SOLUTION;ORAL	0.25GM/ML	1	AMICAR	AMINOCAPROIC ACID	0
015296	001	SOLUTION;TOPICAL	0.01%	1	SYNALAR	FLUOCINOLONE ACETONIDE	1
015417	002	TABLET;ORAL	400MG	0	MEPROBAMATE	MEPROBAMATE	0
015417	003	TABLET;ORAL	200MG	0	MEPROBAMATE	MEPROBAMATE	0
021171	001	INJECTABLE;INJECTION	25MG/ML	1	DEMEROL	MEPERIDINE HYDROCHLORIDE	1
021171	002	INJECTABLE;INJECTION	50MG/ML	1	DEMEROL	MEPERIDINE HYDROCHLORIDE	1
021171	003	INJECTABLE;INJECTION	75MG/ML	1	DEMEROL	MEPERIDINE HYDROCHLORIDE	1
021171	004	INJECTABLE;INJECTION	100MG/ML	1	DEMEROL	MEPERIDINE HYDROCHLORIDE	1
021380	001	INJECTABLE;INJECTION	2%	0	XYLOCAINE DENTAL	LIDOCAINE HYDROCHLORIDE	0
021381	001	INJECTABLE;INJECTION	0.01MG/ML;2% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	XYLOCAINE DENTAL WITH EPINEPHRINE	EPINEPHRINE; LIDOCAINE HYDROCHLORIDE	0
021381	002	INJECTABLE;INJECTION	0.02MG/ML;2% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	XYLOCAINE DENTAL WITH EPINEPHRINE	EPINEPHRINE; LIDOCAINE HYDROCHLORIDE	0
021624	001	INJECTABLE;INJECTION	10MG/ML	1	METHADONE HYDROCHLORIDE	METHADONE HYDROCHLORIDE	1
050023	002	SUSPENSION/DROPS;OPHTHALMIC	0.1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML	1	MAXITROL	DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	1
